
> land-property-asset-management-frontend@1.0.0 lint
> eslint src --ext .ts,.tsx --format=compact

D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 86, col 3, Error - 'enableUserPreferences' is assigned a value but never used. Allowed unused args must match /^_/u. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 93, col 5, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 119, col 9, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 151, col 16, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 162, col 16, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 173, col 16, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 184, col 16, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 217, col 11, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 271, col 6, Warning - React Hook useCallback has missing dependencies: 'redoStack', 'showNotification', and 'undoStack'. Either include them or remove the dependency array. You can also replace multiple useState variables with useReducer if 'setRedoStack' needs the current value of 'undoStack'. (react-hooks/exhaustive-deps)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 291, col 14, Error - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 298, col 6, Warning - React Hook useCallback has a missing dependency: 'showNotification'. Either include it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 437, col 9, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 449, col 5, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 449, col 40, Warning - Unsafe return of a value of type `any`. (@typescript-eslint/no-unsafe-return)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 451, col 19, Warning - Unsafe member access .theme on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 456, col 5, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 461, col 9, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 467, col 9, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 484, col 28, Warning - Unsafe member access .theme on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 488, col 28, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 488, col 54, Warning - Unsafe member access .length on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 489, col 28, Warning - Unsafe member access .length on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 491, col 28, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 491, col 54, Warning - Unsafe member access .length on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 492, col 28, Warning - Unsafe member access .length on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 502, col 32, Warning - Unsafe member access .theme on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 503, col 32, Warning - Unsafe member access .language on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 504, col 18, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 504, col 34, Warning - Unsafe member access .autoSave on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 505, col 16, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartInteractionManager.tsx: line 505, col 32, Warning - Unsafe member access .notifications on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 59, col 23, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 65, col 11, Warning - Unexpected object value in conditional. The condition is always true. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 149, col 26, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 171, col 26, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 202, col 28, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 233, col 18, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 379, col 9, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 385, col 6, Warning - React Hook React.useEffect has a missing dependency: 'onPreloadComplete'. Either include it or remove the dependency array. If 'onPreloadComplete' changes too often, find the parent component that defines it and wrap that definition in useCallback. (react-hooks/exhaustive-deps)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 387, col 7, Warning - Unexpected value in conditional. A boolean expression is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 411, col 3, Error - 'size' is assigned a value but never used. Allowed unused args must match /^_/u. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 412, col 3, Error - 'direction' is assigned a value but never used. Allowed unused args must match /^_/u. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 439, col 44, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartLoadingManager.tsx: line 472, col 31, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 2, col 45, Error - 'Space' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 2, col 65, Error - 'Tooltip' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 7, col 3, Error - 'PlayCircleOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 14, col 9, Error - 'Step' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 111, col 6, Warning - React Hook useCallback has a missing dependency: 'updateTracker'. Either include it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 157, col 15, Warning - Unexpected object value in conditional. The condition is always true. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 175, col 9, Warning - Unexpected object value in conditional. The condition is always true. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 179, col 6, Warning - React Hook useCallback has a missing dependency: 'updateTracker'. Either include it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 194, col 9, Warning - Unexpected object value in conditional. The condition is always true. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 206, col 9, Warning - Unexpected object value in conditional. The condition is always true. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 210, col 6, Warning - React Hook useCallback has a missing dependency: 'updateTracker'. Either include it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 224, col 6, Warning - React Hook useCallback has missing dependencies: 'getTracker' and 'updateTracker'. Either include them or remove the dependency array. (react-hooks/exhaustive-deps)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 251, col 24, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 262, col 22, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 275, col 31, Warning - The ref value 'intervals.current' will likely have changed by the time this effect cleanup function runs. If this ref points to a node rendered by React, copy 'intervals.current' to a variable inside the effect, and use that variable in the cleanup function. (react-hooks/exhaustive-deps)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 333, col 12, Warning - Unexpected value in conditional. A boolean expression is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 400, col 26, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 415, col 22, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 422, col 22, Warning - Unexpected nullable number value in conditional. Please handle the nullish/zero/NaN cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 430, col 17, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 434, col 14, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 455, col 16, Warning - Unexpected nullable boolean value in conditional. Please handle the nullish case explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartProgressTracker.tsx: line 460, col 16, Warning - Unexpected nullable boolean value in conditional. Please handle the nullish case explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 1, col 75, Error - 'useEffect' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 2, col 19, Error - 'notification' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 2, col 60, Error - 'Progress' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 5, col 3, Error - 'ClockCircleOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 6, col 3, Error - 'CheckCircleOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 7, col 3, Error - 'ExclamationCircleOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 8, col 3, Error - 'SyncOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 10, col 3, Error - 'EyeInvisibleOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 11, col 3, Error - 'CompressOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 12, col 3, Error - 'FullscreenOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 13, col 3, Error - 'InfoCircleOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 14, col 3, Error - 'RiseOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 15, col 3, Error - 'FallOutlined' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 18, col 15, Error - 'Title' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 112, col 11, Error - 'totalTime' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 188, col 9, Error - 'addMetrics' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 238, col 58, Error - 'getPerformanceLevel' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 261, col 11, Warning - Unsafe object destructuring of a property with an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 261, col 19, Warning - Unsafe object destructuring of a property with an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 316, col 29, Warning - Unsafe call of a(n) `any` typed value. (@typescript-eslint/no-unsafe-call)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 316, col 53, Warning - Unsafe member access .responseTime on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 320, col 52, Warning - Unsafe member access .responseTime on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 330, col 26, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 330, col 50, Warning - Unsafe member access .cacheHitRate on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 334, col 52, Warning - Unsafe member access .cacheHitRate on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 341, col 26, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 341, col 50, Warning - Unsafe member access .compressionRatio on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\components\UX\SmartResponseOptimizer.tsx: line 346, col 52, Warning - Unsafe member access .compressionRatio on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\config\unifiedConfig.ts: line 132, col 10, Warning - Unexpected object value in conditional. The condition is always true. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\config\unifiedConfig.ts: line 151, col 16, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\config\unifiedConfig.ts: line 222, col 16, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\config\unifiedConfig.ts: line 443, col 9, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\config\userExperience.ts: line 171, col 9, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\config\versionConfig.ts: line 125, col 7, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\config\versionConfig.ts: line 134, col 10, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\config\versionConfig.ts: line 163, col 5, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\config\versionConfig.ts: line 169, col 3, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\config\versionConfig.ts: line 175, col 5, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 39, col 19, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 40, col 24, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 42, col 9, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 42, col 18, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 44, col 15, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 46, col 9, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 48, col 9, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 60, col 7, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 65, col 13, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 67, col 7, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 69, col 11, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 69, col 20, Warning - Unsafe member access .success on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 69, col 31, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 69, col 40, Warning - Unsafe member access .data on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 70, col 26, Warning - Unsafe member access .data on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 71, col 9, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 71, col 44, Warning - Unsafe member access .data on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 72, col 25, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 72, col 34, Warning - Unsafe member access .message on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 102, col 7, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 121, col 19, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 122, col 10, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 123, col 7, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 129, col 31, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 130, col 14, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 131, col 11, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 146, col 17, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 147, col 15, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 147, col 20, Warning - Unsafe member access .access_token on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 148, col 48, Warning - Unsafe member access .access_token on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 149, col 17, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 149, col 22, Warning - Unsafe member access .refresh_token on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 150, col 58, Warning - Unsafe member access .refresh_token on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 152, col 13, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 155, col 11, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 159, col 9, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 167, col 28, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 168, col 12, Warning - Unexpected nullable string value in conditional. Please handle the nullish/empty cases explicitly. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 176, col 11, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 184, col 11, Warning - Unsafe assignment of an `any` value. (@typescript-eslint/no-unsafe-assignment)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 186, col 11, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 192, col 14, Warning - Unexpected any value in conditional. An explicit comparison or type conversion is required. (@typescript-eslint/strict-boolean-expressions)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 192, col 22, Warning - Unsafe member access .exp on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 193, col 11, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 199, col 29, Warning - Unsafe member access .exp on an `any` value. (@typescript-eslint/no-unsafe-member-access)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 204, col 11, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 215, col 9, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\contexts\AuthContext.tsx: line 220, col 9, Warning - Unexpected console statement. (no-console)
D:\ccode\zcgl\frontend\src\hooks\__tests__\useAssets.test.ts: line 6, col 32, Warning - 'beforeEach' is defined but never used. Allowed unused vars must match /^_/u. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\hooks\__tests__\useAssets.test.ts: line 12, col 11, Warning - 'Asset' is defined but never used. Allowed unused vars must match /^_/u. (@typescript-eslint/no-unused-vars)
D:\ccode\zcgl\frontend\src\hooks\__tests__\useProject.test.ts: line 6, col 32, Warning - 'beforeEach' is defined but never used. Allowed unused vars must match /^_/u. (@typescript-eslint/no-unused-vars)
